trip_id	household_id	person_n	trip_n	travel_mode	purpose	fueltype	faretype	bus_scale	survey_year	travel_year	travel_month	travel_date	day_of_week	start_time	age	female	driving_license	car_ownership	distance	dur_walking	dur_cycling	dur_pt_access	dur_pt_rail	dur_pt_bus	dur_pt_int	pt_interchanges	dur_driving	cost_transit	cost_driving_fuel	cost_driving_ccharge	driving_traffic_percent
65807	14181	1	0	4	4	1	1	1.0	3	2014	8	19	2	7.0	50	1	1	1	20141	4.471666667	1.3475	0.146666667	0.65	0.0	0.233333333	2	1.174722222	4.6	3.5	10.5	0.677229
65828	14186	2	0	3	1	1	1	1.0	3	2014	8	20	3	7.833333333	30	1	1	1	13428	3.2380555560000004	1.014166667	0.245555556	0.366666667	0.241111111	0.1166666669999999	1	0.932222222	5.4	2.57	10.5	0.520262
65851	14191	0	4	4	3	2	5	0.0	3	2014	8	20	3	15.0	66	0	1	1	5956	1.5141666669999998	0.4975	0.126944444	0.0	0.3833333329999999	0.0	0	0.2944444439999999	0.0	0.85	0.0	0.179245
65865	14196	0	1	3	3	6	1	1.0	3	2014	8	20	3	10.08333333	57	1	0	0	1834	0.436111111	0.120277778	0.056111111	0.0	0.130555556	0.0	0	0.159444444	1.5	0.42	0.0	0.1097559999999999
65873	14197	2	0	1	3	6	5	0.0	3	2014	8	20	3	14.66666667	14	0	0	0	1019	0.217777778	0.071388889	0.030555556	0.0	0.0705555559999999	0.0	0	0.049166667	0.0	0.14	0.0	0.333333
65897	14202	1	1	3	4	1	1	1.0	3	2014	8	20	3	12.0	45	0	1	1	2506	0.658055556	0.236666667	0.0711111109999999	0.0	0.266111111	0.0	0	0.1819444439999999	1.5	0.49	10.5	0.8274809999999999
65902	14203	0	1	4	3	4	1	1.0	3	2014	8	20	3	14.66666667	44	1	1	2	8863	2.182777778	0.606944444	0.1036111109999999	0.083333333	0.568888889	0.533333333	2	0.413611111	5.1	2.21	0.0	0.2867699999999999
65904	14203	1	1	4	5	2	1	1.0	3	2014	8	20	3	8.833333332999999	50	0	1	2	2226	0.7202777779999999	0.225833333	0.216111111	0.0	0.1722222219999999	0.0	0	0.169166667	1.5	0.43	0.0	0.197044
65914	14206	1	1	3	1	6	1	1.0	3	2014	8	21	4	19.0	50	0	1	0	3918	1.008888889	0.383888889	0.136388889	0.0	0.481666667	0.068333333	1	0.272777778	3.0	0.73	0.0	0.344196
65936	14215	0	1	4	3	2	1	1.0	3	2014	8	21	4	16.5	57	0	1	2	4142	1.021666667	0.300555556	0.062222222	0.0	0.408611111	0.133333333	1	0.2047222219999999	3.0	0.62	0.0	0.252375
65940	14216	0	2	4	3	1	1	1.0	3	2014	8	21	4	11.33333333	56	0	1	2	3120	0.79	0.224166667	0.272222222	0.0	0.226666667	0.1	1	0.151111111	3.0	0.53	0.0	0.0588235
65949	14217	0	0	3	3	1	5	0.0	3	2014	8	21	4	8.6	80	0	1	1	17282	4.075	1.141666667	0.345	0.366666667	0.0	0.166666667	1	1.038888889	0.0	2.91	10.5	0.606952
65954	14217	1	5	4	3	1	5	0.0	3	2014	8	21	4	13.66666667	77	1	1	1	2219	0.6033333329999999	0.213888889	0.211388889	0.066666667	0.0	0.0	0	0.1411111109999999	0.0	0.49	0.0	0.0708661
65973	14221	1	2	4	3	6	3	0.0	3	2014	8	21	4	16.0	13	1	0	0	2453	0.601666667	0.180833333	0.265	0.0	0.088055556	0.0	0	0.138333333	0.0	0.42	0.0	0.178715
65989	14226	0	3	3	3	6	1	1.0	3	2014	8	21	4	22.0	35	1	1	0	4326	1.128888889	0.3875	0.1475	0.0	0.389166667	0.0	0	0.168333333	1.5	0.62	0.0	0.292079
65991	14227	0	2	3	3	6	1	1.0	3	2014	8	21	4	20.0	37	1	0	0	2222	0.499722222	0.175555556	0.035555556	0.0	0.233333333	0.133333333	1	0.118888889	3.0	0.35	0.0	0.271028
65996	14229	1	0	3	3	2	1	1.0	3	2014	8	21	4	10.0	37	0	0	1	1773	0.4302777779999999	0.144166667	0.059722222	0.0	0.1166666669999999	0.0	0	0.0897222219999999	1.5	0.24	0.0	0.22291
66004	14231	0	0	4	3	5	1	1.0	3	2014	8	21	4	10.0	40	1	1	2	1894	0.585	0.184166667	0.09	0.0	0.1275	0.0	0	0.109444444	1.5	0.49	0.0	0.0710659999999999
66008	14232	0	2	4	3	1	1	1.0	3	2014	8	21	4	18.83333333	56	1	1	2	2276	0.570555556	0.184166667	0.108333333	0.0	0.112222222	0.0	0	0.118333333	1.5	0.39	0.0	0.2511739999999999
66017	14235	0	1	4	3	2	1	1.0	3	2014	8	22	5	11.33333333	37	1	1	2	2801	0.666388889	0.211666667	0.1266666669999999	0.0	0.166666667	0.0	0	0.15	1.5	0.43	0.0	0.172222
66042	14239	2	1	3	3	6	3	0.0	3	2014	8	22	5	15.5	12	1	0	0	3132	0.796111111	0.2613888889999999	0.032777778	0.0	0.4	0.083333333	1	0.2163888889999999	0.0	0.54	0.0	0.373556
66047	14240	0	4	4	3	1	1	1.0	3	2014	8	22	5	18.75	46	1	1	1	1257	0.318333333	0.097222222	0.033888889	0.0	0.088333333	0.0	0	0.128611111	1.5	0.31	0.0	0.183585
66055	14241	1	0	4	3	1	1	1.0	3	2014	8	22	5	12.5	47	0	1	1	3453	0.828611111	0.287777778	0.2872222219999999	0.0	0.208333333	0.0	0	0.272777778	1.5	0.72	0.0	0.329939
66056	14241	1	2	4	3	1	1	1.0	3	2014	8	22	5	18.25	47	0	1	1	3453	0.864722222	0.283333333	0.153333333	0.0	0.311666667	0.066666667	1	0.233888889	3.0	0.62	0.0	0.434679
66067	14244	0	0	4	3	1	1	1.0	3	2014	8	22	5	9.5	42	1	1	1	3486	0.8816666670000001	0.240555556	0.065555556	0.0	0.4975	0.0	0	0.218333333	1.5	0.66	0.0	0.295165
66102	14251	0	0	1	1	6	1	1.0	3	2014	8	22	5	8.0	38	1	0	0	1702	0.418611111	0.157777778	0.094166667	0.0	0.0975	0.0	0	0.131666667	1.5	0.32	0.0	0.240506
66103	14251	0	1	1	1	6	1	1.0	3	2014	8	22	5	17.0	38	1	0	0	1702	0.414722222	0.162777778	0.062222222	0.0	0.125833333	0.0	0	0.146666667	1.5	0.35	0.0	0.318182
66112	14252	1	6	4	3	1	1	1.0	3	2014	8	22	5	18.96666667	35	0	1	2	872	0.3469444439999999	0.09	0.118333333	0.0	0.072777778	0.0	0	0.0841666669999999	1.5	0.24	0.0	0.1122109999999999
66115	14253	0	3	4	3	1	1	1.0	3	2014	8	22	5	15.58333333	33	1	0	1	7100	1.727777778	0.523333333	0.091944444	0.25	0.2	0.1	1	0.3933333329999999	3.0	1.25	0.0	0.254943
66149	14258	0	2	1	5	6	1	1.0	3	2014	8	22	5	9.75	57	0	1	0	356	0.1186111109999999	0.044722222	0.047222222	0.0	0.0233333329999999	0.0	0	0.046666667	1.5	0.09	0.0	0.261905
66158	14261	0	0	4	3	1	5	0.0	3	2014	8	22	5	13.0	77	0	1	2	2814	0.6838888890000001	0.2713888889999999	0.295	0.0	0.267222222	0.075555556	1	0.187222222	0.0	0.54	0.0	0.0994065
66184	14263	0	3	4	5	1	5	0.0	3	2014	8	23	6	17.43333333	70	0	1	1	10857	2.4708333330000003	0.7936111109999999	0.124166667	0.45	0.176111111	0.2	2	0.629722222	0.0	1.81	10.5	0.544773
66205	14267	1	3	1	3	1	1	1.0	3	2014	8	23	6	16.5	37	1	1	1	1101	0.272222222	0.135555556	0.131944444	0.0	0.190277778	0.0	0	0.070833333	1.5	0.18	0.0	0.0588235
66230	14273	0	3	4	3	1	1	1.0	3	2014	8	23	6	16.5	36	0	1	1	12618	3.0305555560000004	0.973888889	0.136944444	0.416666667	0.071666667	0.2	2	0.575277778	3.0	2.22	0.0	0.409947
66231	14274	0	0	4	3	1	1	1.0	3	2014	8	23	6	13.75	38	0	1	2	8010	2.0575	0.586388889	0.173611111	0.0	0.991666667	0.114166667	1	0.394722222	3.0	1.32	0.0	0.442646
66257	14281	1	0	3	3	1	4	1.0	3	2014	8	24	7	9.5	23	0	1	1	5859	1.415	0.473888889	0.090277778	0.0	0.442222222	0.0	0	0.288055556	1.5	1.09	0.0	0.16972
66281	14285	2	0	4	3	1	5	0.0	3	2014	8	24	7	13.0	6	0	0	1	5065	1.223055556	0.4008333329999999	0.038333333	0.0	0.455555556	0.0	0	0.265555556	0.0	0.83	0.0	0.267782
66304	14291	0	1	3	3	6	1	1.0	3	2014	8	25	1	22.25	37	1	1	0	7831	1.836388889	0.663888889	0.1975	0.35	0.0	0.0	0	0.401944444	2.8	1.12	0.0	0.578438
66311	14293	1	0	4	3	1	1	1.0	3	2014	8	25	1	15.0	44	0	1	1	2431	0.593055556	0.1963888889999999	0.312222222	0.0	0.1005555559999999	0.0	0	0.165	1.5	0.46	0.0	0.138047
66327	14297	0	1	3	5	1	5	0.0	3	2014	8	25	1	12.5	27	1	1	1	1848	0.523611111	0.197777778	0.133055556	0.066666667	0.0	0.1	1	0.230277778	0.0	0.55	0.0	0.6043430000000001
66332	14297	1	5	1	3	1	5	0.0	3	2014	8	25	1	23.5	22	0	0	1	398	0.095277778	0.034722222	0.049444444	0.0	0.016666667	0.0	0	0.024166667	0.0	0.07	0.0	0.275862
66333	14298	2	0	3	3	1	5	0.0	3	2014	8	25	1	11.83333333	25	1	0	1	1975	0.511388889	0.179722222	0.127222222	0.0	0.261111111	0.0	0	0.192222222	0.0	0.47	0.0	0.276012
66375	14307	1	0	1	3	6	1	1.0	3	2014	8	26	2	9.0	42	0	0	0	1169	0.305277778	0.111388889	0.167777778	0.0	0.06	0.0	0	0.061388889	1.5	0.18	0.0	0.153846
66379	14308	0	2	4	1	2	5	0.0	3	2014	8	26	2	18.0	67	0	1	2	782	0.200833333	0.075555556	0.1175	0.0	0.019166667	0.0	0	0.065	0.0	0.15	0.0	0.153846
66381	14308	1	0	3	1	2	1	1.0	3	2014	8	26	2	7.5	45	1	1	2	19871	4.603611111	1.4102777780000002	0.3569444439999999	0.7	0.0	0.0	0	1.3608333330000002	5.09	2.98	10.5	0.68218
66414	14320	2	1	3	2	2	4	0.5	3	2014	8	26	2	10.5	20	1	1	1	15110	3.358333333	1.018333333	0.198333333	0.3	0.206666667	0.183333333	1	0.615555556	2.6	2.15	10.5	0.462996
66418	14321	0	4	4	3	1	1	1.0	3	2014	8	26	2	23.35	27	0	1	1	5602	1.425	0.3833333329999999	0.470277778	0.0	0.288611111	0.0	0	0.2347222219999999	1.5	1.01	0.0	0.130178
66468	14331	1	1	3	3	1	1	1.0	3	2014	8	28	4	12.0	36	0	1	1	6031	1.3819444440000002	0.438333333	0.0872222219999999	0.0	0.5097222220000001	0.0886111109999999	1	0.311666667	3.0	0.99	0.0	0.322638
66471	14331	1	4	4	3	1	1	1.0	3	2014	8	28	4	17.0	36	0	1	1	2938	0.662222222	0.210555556	0.1266666669999999	0.0	0.321388889	0.0	0	0.1916666669999999	1.5	0.57	0.0	0.176812
66475	14332	1	1	4	3	1	1	1.0	3	2014	8	29	5	15.0	58	0	0	1	800	0.199722222	0.066111111	0.0841666669999999	0.0	0.05	0.0	0	0.0608333329999999	1.5	0.16	0.0	0.178082
66483	14335	0	1	1	5	6	1	1.0	3	2014	8	29	5	18.0	37	1	0	0	493	0.105277778	0.049166667	0.046666667	0.0	0.025	0.0	0	0.049722222	1.5	0.09	0.0	0.2737429999999999
66487	14337	0	1	4	5	1	4	0.0	3	2014	8	29	5	16.0	80	1	1	2	11741	3.023333333	0.9	0.344166667	0.433333333	0.1425	0.206388889	2	0.886388889	1.95	2.53	0.0	0.441241
66490	14338	0	1	4	3	6	1	1.0	3	2014	8	29	5	13.5	38	0	1	2	9228	2.275833333	0.674722222	0.1005555559999999	0.233333333	0.0	0.0	0	0.548333333	1.9	1.57	0.0	0.336879
66516	14341	3	3	1	3	1	5	0.0	3	2014	8	29	5	15.0	7	1	0	2	1445	0.436666667	0.1555555559999999	0.175277778	0.0	0.111666667	0.0	0	0.136666667	0.0	0.35	0.0	0.213415
66534	14348	0	0	3	3	2	1	1.0	3	2014	8	30	6	18.0	28	0	1	2	3742	0.958888889	0.351388889	0.3508333329999999	0.166666667	0.0	0.0	0	0.296666667	2.4	0.66	0.0	0.433521
66536	14349	0	0	3	3	1	1	1.0	3	2014	8	30	6	14.0	33	1	0	1	3699	1.018611111	0.363055556	0.07	0.166666667	0.152222222	0.083888889	1	0.3375	3.9	0.89	0.0	0.5703699999999999
66538	14349	1	0	3	3	1	1	1.0	3	2014	8	30	6	14.0	35	0	1	1	3699	1.018611111	0.363055556	0.07	0.166666667	0.152222222	0.083888889	1	0.3375	3.9	0.89	0.0	0.5703699999999999
66547	14350	4	2	4	3	1	5	0.0	3	2014	8	30	6	11.58333333	8	0	0	2	1180	0.322777778	0.0925	0.0511111109999999	0.033333333	0.0	0.0	0	0.0725	0.0	0.2	0.0	0.0881226
66637	14372	0	3	4	4	1	1	1.0	3	2014	8	31	7	10.25	53	1	1	2	1828	0.4375	0.122777778	0.088888889	0.0	0.113888889	0.0	0	0.084444444	1.5	0.3	0.0	0.167763
66671	14379	0	2	3	3	6	1	1.0	3	2014	9	1	1	15.0	32	1	0	0	1594	0.4013888889999999	0.165	0.055	0.0	0.1422222219999999	0.0	0	0.088888889	1.5	0.27	0.0	0.221875
66679	14380	1	2	4	3	1	5	0.0	3	2014	9	1	1	19.16666667	65	0	1	1	2485	0.655833333	0.236111111	0.114722222	0.0	0.1525	0.0	0	0.146111111	0.0	0.45	0.0	0.275665
66706	14387	0	5	4	3	1	5	0.0	3	2014	9	1	1	18.75	67	0	1	2	4991	1.135277778	0.3325	0.1625	0.0	0.4	0.0	0	0.283888889	0.0	0.8	0.0	0.639922
66717	14388	2	1	3	2	1	3	0.0	3	2014	9	1	1	15.91666667	11	0	0	1	12384	2.7008333330000003	0.854722222	0.226111111	0.45	0.133333333	0.1	1	0.6627777779999999	1.8	2.0	0.0	0.4568319999999999
66719	14389	0	2	4	3	1	1	1.0	3	2014	9	1	1	16.0	46	0	1	2	3649	0.886111111	0.2444444439999999	0.133611111	0.066666667	0.125	0.131388889	1	0.213055556	3.2	0.7	0.0	0.298566
66722	14389	2	0	4	3	1	5	0.0	3	2014	9	1	1	14.0	7	0	0	2	3649	0.883055556	0.2691666669999999	0.190555556	0.066666667	0.128333333	0.1166666669999999	1	0.211111111	0.0	0.69	0.0	0.296053
66746	14398	0	2	4	3	1	5	0.0	3	2014	9	1	1	12.5	68	1	1	2	3637	0.8452777779999999	0.230555556	0.113888889	0.0	0.2166666669999999	0.0	0	0.160833333	0.0	0.55	0.0	0.326425
66752	14398	2	0	4	3	1	5	0.0	3	2014	9	1	1	9.5	5	0	0	2	3644	0.886111111	0.256111111	0.194444444	0.0	0.15	0.0	0	0.197777778	0.0	0.6	0.0	0.341292
66767	14403	1	1	4	3	2	1	1.0	3	2014	9	2	2	15.75	47	1	1	2	2910	0.737777778	0.271944444	0.1422222219999999	0.0	0.265277778	0.0	0	0.288611111	1.5	0.77	0.0	0.331088
66771	14403	3	1	4	3	2	5	0.0	3	2014	9	2	2	15.75	9	1	0	2	2910	0.737777778	0.271944444	0.1422222219999999	0.0	0.265277778	0.0	0	0.288611111	0.0	0.77	0.0	0.331088
66795	14408	0	1	3	3	1	5	0.0	3	2014	9	2	2	14.25	67	1	0	1	1077	0.2638888889999999	0.1216666669999999	0.0855555559999999	0.0	0.0625	0.0	0	0.081111111	0.0	0.21	0.0	0.3356159999999999
66834	14418	1	3	1	3	6	1	1.0	3	2014	9	3	3	18.5	52	1	1	0	1990	0.5822222220000001	0.180277778	0.2775	0.066666667	0.0	0.0	0	0.182222222	1.7	0.45	0.0	0.426829
66837	14420	0	0	4	1	1	1	1.0	3	2014	9	3	3	7.0	38	0	1	1	7448	1.818611111	0.590555556	0.221944444	0.2166666669999999	0.0	0.0	0	0.4563888889999999	2.4	1.49	0.0	0.597079
66839	14420	1	0	1	2	1	1	1.0	3	2014	9	3	3	8.75	28	1	1	1	925	0.2613888889999999	0.094722222	0.145833333	0.0	0.069166667	0.0	0	0.071388889	1.5	0.19	0.0	0.225681
66849	14422	0	0	3	1	2	1	1.0	3	2014	9	3	3	8.0	26	0	1	1	4707	1.166944444	0.405277778	0.295555556	0.15	0.0	0.0	0	0.3877777779999999	2.9	0.77	10.5	0.85745
66852	14422	1	1	4	1	2	1	1.0	3	2014	9	3	3	18.0	42	1	1	1	4707	1.145	0.3902777779999999	0.1875	0.0	0.423055556	0.0	0	0.5066666670000001	1.5	0.95	10.5	0.783991
66862	14427	1	1	3	1	1	1	1.0	3	2014	9	4	4	17.0	54	1	1	1	10974	2.455	0.811111111	0.435555556	0.2	0.0	0.0	0	0.7705555559999999	2.4	2.37	0.0	0.541456
66867	14429	0	0	3	3	6	5	0.0	3	2014	9	4	4	15.0	87	0	0	0	733	0.414722222	0.130833333	0.214166667	0.0	0.080277778	0.0	0	0.150555556	0.0	0.31	0.0	0.195572
66868	14429	0	1	1	3	6	5	0.0	3	2014	9	4	4	16.33333333	87	0	0	0	733	0.4094444439999999	0.120833333	0.2216666669999999	0.0	0.1005555559999999	0.0	0	0.146944444	0.0	0.31	0.0	0.279773
66889	14435	0	3	3	3	6	5	0.0	3	2014	9	4	4	14.5	69	1	0	0	878	0.252777778	0.112222222	0.0825	0.0	0.041666667	0.0	0	0.0605555559999999	0.0	0.17	0.0	0.279817
66896	14438	0	0	3	1	1	1	1.0	3	2014	9	5	5	8.5	44	1	1	1	2736	0.757222222	0.254444444	0.1375	0.0	0.233333333	0.0	0	0.2144444439999999	1.5	0.66	0.0	0.374352
66905	14438	2	0	3	2	1	3	0.0	3	2014	9	5	5	7.75	14	0	0	1	3821	0.959166667	0.2725	0.15	0.0	0.3075	0.137222222	1	0.240833333	0.0	0.71	0.0	0.316032
66922	14443	1	3	4	4	1	1	1.0	3	2014	9	5	5	15.58333333	54	0	1	2	3699	0.915555556	0.285555556	0.19	0.0	0.25	0.0	0	0.228333333	1.5	0.67	0.0	0.418491
66936	14451	0	3	1	3	6	4	0.5	3	2014	9	5	5	17.75	22	1	0	0	595	0.145277778	0.0325	0.044444444	0.0	0.045833333	0.0	0	0.0611111109999999	0.75	0.16	0.0	0.1409089999999999
66939	14453	0	0	3	1	1	5	0.0	3	2014	9	5	5	9.5	74	1	1	2	6040	1.348055556	0.525555556	0.1963888889999999	0.2166666669999999	0.0	0.0	0	0.476666667	0.0	1.2	10.5	0.7529140000000001
66957	14457	1	1	3	5	2	1	1.0	3	2014	9	5	5	8.166666667000001	37	1	1	1	3803	0.916111111	0.3444444439999999	0.297777778	0.183333333	0.0	0.0	0	0.363888889	2.4	0.65	10.5	0.751908
67057	14481	0	0	1	3	6	1	1.0	3	2014	9	6	6	7.75	49	1	0	0	684	0.165833333	0.0525	0.0675	0.0	0.04	0.0	0	0.046388889	1.5	0.11	0.0	0.215569
67068	14483	0	0	3	3	6	1	0.5	3	2014	9	6	6	10.0	54	1	0	0	1285	0.382222222	0.1525	0.1472222219999999	0.0	0.05	0.0	0	0.152777778	0.75	0.37	0.0	0.187273
67083	14487	0	2	1	3	6	1	1.0	3	2014	9	6	6	19.0	27	1	0	0	524	0.209166667	0.083611111	0.085	0.0	0.068055556	0.0	0	0.062222222	1.5	0.17	0.0	0.232143
67084	14487	1	1	1	5	6	5	0.0	3	2014	9	6	6	18.0	6	0	0	0	791	0.2238888889999999	0.080833333	0.062222222	0.0	0.095277778	0.0	0	0.061944444	0.0	0.15	0.0	0.32287
67088	14488	0	0	4	3	6	1	1.0	3	2014	9	6	6	11.0	58	1	0	0	15064	3.474166667	1.056111111	0.112777778	0.25	0.640277778	0.233333333	2	0.926388889	5.4	2.46	10.5	0.622789
67098	14490	2	1	3	3	6	1	1.0	3	2014	9	7	7	14.33333333	42	1	0	0	9338	2.066388889	0.643055556	0.171666667	0.25	0.0	0.0	0	0.619722222	1.9	1.93	0.0	0.324518
67121	14497	0	1	4	4	1	1	1.0	3	2014	9	7	7	12.83333333	40	0	1	1	12661	2.922777778	0.995555556	0.2975	0.433333333	0.0	0.1166666669999999	1	0.7213888890000001	2.8	2.15	0.0	0.468618
67136	14502	0	1	1	3	1	1	1.0	3	2014	9	7	7	12.66666667	46	0	1	2	499	0.189722222	0.055833333	0.141666667	0.0	0.0225	0.0	0	0.058888889	1.5	0.16	0.0	0.0188679
67144	14502	2	1	4	3	1	5	0.0	3	2014	9	7	7	11.08333333	5	0	0	2	1543	0.3827777779999999	0.115833333	0.2069444439999999	0.0	0.1041666669999999	0.0	0	0.1025	0.0	0.33	0.0	0.0921409
67156	14506	0	1	3	4	1	1	1.0	3	2014	9	8	1	15.5	41	1	1	2	14778	3.706388889	1.058611111	0.201666667	0.3833333329999999	0.133333333	0.2	2	0.730833333	3.0	2.46	0.0	0.477385
67165	14510	0	2	1	3	6	1	1.0	3	2014	9	8	1	11.0	53	1	0	0	643	0.135277778	0.044722222	0.015833333	0.0	0.0433333329999999	0.0	0	0.030555556	1.5	0.09	0.0	0.172727
67203	14517	0	2	4	3	6	1	1.0	3	2014	9	8	1	23.0	51	1	0	0	2018	0.5644444439999999	0.164444444	0.054166667	0.016666667	0.161111111	0.1166666669999999	1	0.123333333	3.0	0.37	0.0	0.279279
67232	14528	0	0	1	2	1	1	1.0	3	2014	9	9	2	7.75	57	0	1	1	354	0.131388889	0.038333333	0.100277778	0.0	0.0097222219999999	0.0	0	0.0461111109999999	1.5	0.12	0.0	0.0120482
67249	14532	0	1	4	3	1	5	0.0	3	2014	9	9	2	8.5	68	1	1	2	7540	1.7652777780000002	0.592777778	0.158611111	0.333333333	0.111111111	0.283333333	3	0.525833333	0.0	1.4	0.0	0.302166
67279	14539	1	1	1	2	1	1	0.0	3	2014	9	10	3	15.0	18	0	0	1	2824	0.7463888890000001	0.205277778	0.084444444	0.066666667	0.264722222	0.1166666669999999	1	0.154722222	1.5	0.48	0.0	0.21544
67293	14543	0	3	4	3	1	5	0.0	3	2014	9	10	3	10.13333333	83	0	1	2	3234	0.893333333	0.266111111	0.215833333	0.0	0.278888889	0.15	1	0.224722222	0.0	0.75	0.0	0.402967
67308	14544	3	0	3	4	2	1	1.0	3	2014	9	10	3	6.5	36	0	1	1	10711	2.671388889	0.7958333329999999	0.063055556	0.433333333	0.1291666669999999	0.166666667	2	0.7152777779999999	5.4	1.69	0.0	0.59301
67312	14546	0	0	2	3	6	1	1.0	3	2014	9	10	3	10.0	43	0	0	0	7554	1.736666667	0.619166667	0.3458333329999999	0.233333333	0.0	0.083333333	1	0.7275	2.4	1.48	10.5	0.778541
67343	14556	0	1	1	3	6	1	1.0	3	2014	9	10	3	15.5	55	1	1	0	2073	0.524444444	0.156111111	0.091111111	0.0	0.2575	0.0	0	0.189444444	1.5	0.38	0.0	0.521994
67367	14565	0	3	4	1	1	1	1.0	3	2014	9	11	4	18.5	52	0	1	2	7640	2.029444444	0.685277778	0.219444444	0.5	0.0	0.166666667	1	0.381666667	2.9	1.56	0.0	0.379913
67391	14570	1	1	3	1	1	1	1.0	3	2014	9	11	4	17.16666667	23	0	0	1	5561	1.387777778	0.439444444	0.227777778	0.233333333	0.0	0.083333333	1	0.4175	2.9	1.12	10.5	0.5655359999999999
67404	14572	0	6	1	2	6	1	1.0	3	2014	9	11	4	15.5	36	1	0	0	833	0.220277778	0.051666667	0.056944444	0.0	0.054444444	0.0	0	0.055555556	1.5	0.14	0.0	0.03
67432	14577	0	1	3	4	1	1	1.0	3	2014	9	11	4	12.0	37	0	1	1	4878	1.148055556	0.43	0.148333333	0.166666667	0.0	0.0	0	0.3883333329999999	2.4	0.96	10.5	0.5643779999999999
67490	14589	1	1	1	5	1	3	0.0	3	2014	9	12	5	15.25	11	1	0	2	483	0.150277778	0.0711111109999999	0.06	0.0	0.057222222	0.0	0	0.064166667	0.0	0.15	0.0	0.186147
67495	14590	0	0	2	4	1	1	1.0	3	2014	9	12	5	7.25	33	1	1	1	2476	0.629722222	0.193333333	0.080833333	0.0	0.298333333	0.0	0	0.183333333	1.5	0.51	0.0	0.2545449999999999
67496	14590	0	1	2	4	1	1	1.0	3	2014	9	12	5	16.0	33	1	1	1	2476	0.627777778	0.195277778	0.088888889	0.0	0.315	0.0	0	0.217777778	1.5	0.58	0.0	0.234694
67507	14593	0	6	2	4	6	1	1.0	3	2014	9	12	5	16.91666667	38	0	1	2	1335	0.380555556	0.135555556	0.186944444	0.0	0.2	0.0	0	0.132777778	1.5	0.3	0.0	0.353556
67511	14593	2	1	3	5	2	5	0.0	3	2014	9	12	5	15.5	8	1	0	2	2284	0.634166667	0.2022222219999999	0.335555556	0.066666667	0.0	0.0	0	0.243611111	0.0	0.43	0.0	0.5553020000000001
67515	14594	0	0	4	1	2	1	1.0	3	2014	9	12	5	8.0	46	0	1	1	1683	0.480555556	0.152222222	0.0	0.0	0.245277778	0.133333333	1	0.149444444	3.0	0.33	0.0	0.438662
67518	14594	0	3	1	3	2	1	1.0	3	2014	9	12	5	23.0	46	0	1	1	809	0.1825	0.047777778	0.056666667	0.0	0.027777778	0.0	0	0.0375	1.5	0.11	0.0	0.1333329999999999
67522	14594	1	3	1	3	2	1	1.0	3	2014	9	12	5	23.0	42	1	0	1	809	0.1825	0.047777778	0.056666667	0.0	0.027777778	0.0	0	0.0375	1.5	0.11	0.0	0.1333329999999999
67531	14595	0	0	3	1	1	1	1.0	3	2014	9	12	5	7.0	53	1	1	1	7720	1.7525	0.548055556	0.090277778	0.0	0.7125	0.0	0	0.443611111	1.5	1.27	0.0	0.516594
67556	14599	2	1	2	2	1	3	0.0	3	2014	9	12	5	16.0	15	0	0	1	3314	0.854166667	0.278333333	0.250277778	0.0	0.315833333	0.0	0	0.215277778	0.0	0.64	0.0	0.252903
67566	14601	0	2	4	3	2	1	1.0	3	2014	9	12	5	19.91666667	52	0	1	2	1878	0.4169444439999999	0.116388889	0.088888889	0.0	0.1	0.0	0	0.0922222219999999	1.5	0.24	0.0	0.1445779999999999
67574	14602	0	2	4	5	2	1	1.0	3	2014	9	12	5	15.01666667	47	0	1	1	4415	1.279166667	0.413611111	0.090833333	0.0	0.6397222220000001	0.0	0	0.343888889	1.5	0.96	0.0	0.147819
67587	14605	0	0	4	3	1	1	1.0	3	2014	9	13	6	8.0	49	0	1	1	841	0.235833333	0.066666667	0.096944444	0.0	0.033333333	0.0	0	0.0502777779999999	1.5	0.16	0.0	0.038674
67598	14605	4	3	4	3	3	2	0.0	3	2014	9	13	6	11.41666667	16	1	0	1	841	0.248611111	0.0675	0.1025	0.0	0.0388888889999999	0.0	0	0.040555556	0.0	0.15	0.0	0.1849319999999999
67604	14607	1	1	3	3	6	1	1.0	3	2014	9	13	6	13.58333333	26	1	1	0	3215	0.8625	0.2869444439999999	0.161388889	0.0	0.297222222	0.0	0	0.229722222	1.5	0.59	0.0	0.453446
67619	14609	2	0	4	3	3	1	1.0	3	2014	9	13	6	19.5	20	0	1	2	20305	4.761388889	1.534444444	0.224166667	0.583333333	0.466666667	0.3	2	1.047777778	4.3	3.42	0.0	0.60631
67635	14612	0	0	3	3	6	5	0.0	3	2014	9	13	6	9.166666667	64	0	1	0	5858	1.431111111	0.439722222	0.136111111	0.066666667	0.35	0.083333333	1	0.305	0.0	1.02	0.0	0.2404369999999999
67637	14612	0	2	3	3	6	5	0.0	3	2014	9	13	6	16.0	64	0	1	0	2432	0.643611111	0.190555556	0.097777778	0.0	0.2663888889999999	0.0	0	0.206388889	0.0	0.5	0.0	0.2261099999999999
67649	14613	4	2	1	5	6	5	0.0	3	2014	9	13	6	16.5	7	1	0	0	577	0.163888889	0.054444444	0.139166667	0.0	0.019722222	0.0	0	0.115833333	0.0	0.26	0.0	0.247002
